run_id,target_mph,encounter_distance_m,walker_speed_mps,walker_side,walker_cross,walker_startup_s,trigger_ttc_s,trigger_delay_s,braking_ramp_up_per_s,brake_headway_s,brake_profile,weather_preset,sun_altitude_deg,cloudiness,sim_seconds,random_seed,hazard_triggered,collision_detected,outcome,min_ped_distance_m,min_ttc_s,max_jerk_mps3,mean_jerk_mps3,ego_speed_at_trigger_mph,ego_speed_at_trigger_mps,ego_dist_at_trigger_m,trigger_time_s,time_to_stop_s,error
run_0256,28.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.904,1.228,286.16,11.61,27.86,12.454,87.9,8.46,1.48,
run_0257,28.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,7.578,1.318,298.42,11.73,27.86,12.454,87.9,8.46,1.40,
run_0258,28.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,8.200,1.368,269.00,11.80,27.86,12.454,87.9,8.46,1.32,
run_0259,28.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,8.200,1.368,269.00,11.80,27.86,12.454,87.9,8.46,1.32,
run_0260,28.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.199,1.020,288.74,11.72,27.86,12.454,87.9,8.46,1.72,
run_0261,28.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.199,1.020,288.74,11.72,27.86,12.454,87.9,8.46,1.72,
run_0262,28.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,5.961,1.078,283.15,11.42,27.86,12.454,87.9,8.46,1.58,
run_0263,28.0,120.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.988,1.243,325.75,13.12,27.86,12.454,87.9,8.46,1.46,
run_0264,28.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,11.861,2.006,289.58,11.58,27.84,12.444,82.9,8.06,1.80,
run_0265,28.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,13.585,2.023,280.87,11.63,27.84,12.444,82.9,8.06,1.56,
run_0266,28.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,14.601,2.023,269.28,11.55,27.84,12.444,82.9,8.06,1.42,
run_0267,28.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,14.601,2.023,269.28,11.55,27.84,12.444,82.9,8.06,1.42,
run_0268,28.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,11.861,2.006,289.58,11.58,27.84,12.444,82.9,8.06,1.80,
run_0269,28.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,12.384,2.022,288.79,11.68,27.84,12.444,82.9,8.06,1.74,
run_0270,28.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,9.797,1.867,294.63,11.36,27.84,12.444,82.9,8.06,2.04,
run_0271,28.0,120.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,12.363,2.019,288.09,11.64,27.84,12.444,82.9,8.06,1.74,
run_0272,28.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,12.948,2.197,293.78,11.49,27.81,12.430,76.7,7.56,1.94,
run_0273,28.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,15.493,2.221,284.04,11.71,27.81,12.430,76.7,7.56,1.62,
run_0274,28.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,16.534,2.221,270.00,11.57,27.81,12.430,76.7,7.56,1.46,
run_0275,28.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,16.534,2.221,270.00,11.57,27.81,12.430,76.7,7.56,1.46,
run_0276,28.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,12.948,2.197,293.78,11.49,27.81,12.430,76.7,7.56,1.94,
run_0277,28.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,14.488,2.220,289.09,11.69,27.81,12.430,76.7,7.56,1.74,
run_0278,28.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,10.934,2.093,293.30,11.38,27.81,12.430,76.7,7.56,2.20,
run_0279,28.0,120.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,13.882,2.216,291.31,11.64,27.81,12.430,76.7,7.56,1.82,
run_0280,28.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.455,0.354,269.37,2.58,27.89,12.470,97.6,9.24,1.34,
run_0281,28.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.461,0.355,269.61,2.59,27.89,12.470,97.6,9.24,1.34,
run_0282,28.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.466,0.357,269.75,2.60,27.89,12.470,97.6,9.24,1.34,
run_0283,28.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.466,0.357,269.75,2.60,27.89,12.470,97.6,9.24,1.34,
run_0284,28.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.084,0.326,294.28,2.55,27.89,12.470,97.6,9.24,1.46,
run_0285,28.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.084,0.326,294.28,2.55,27.89,12.470,97.6,9.24,1.46,
run_0286,28.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.390,0.351,269.87,2.58,27.89,12.470,97.6,9.24,1.36,
run_0287,28.0,120.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.456,0.354,269.44,2.58,27.89,12.470,97.6,9.24,1.34,
run_0288,28.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,4.950,0.888,301.10,8.84,27.87,12.461,92.8,8.86,1.42,
run_0289,28.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.276,0.938,305.58,8.92,27.87,12.461,92.8,8.86,1.38,
run_0290,28.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.589,0.984,269.14,8.99,27.87,12.461,92.8,8.86,1.34,
run_0291,28.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,5.589,0.984,269.14,8.99,27.87,12.461,92.8,8.86,1.34,
run_0292,28.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.832,0.695,278.76,8.90,27.87,12.461,92.8,8.86,1.56,
run_0293,28.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,3.832,0.695,278.76,8.90,27.87,12.461,92.8,8.86,1.56,
run_0294,28.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,4.523,0.810,271.82,8.69,27.87,12.461,92.8,8.86,1.46,
run_0295,28.0,120.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,5.060,0.897,271.36,8.85,27.87,12.461,92.8,8.86,1.40,
run_0296,28.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,7.056,1.238,286.39,8.85,27.86,12.454,87.9,8.46,1.48,
run_0297,28.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,7.691,1.320,298.59,8.94,27.86,12.454,87.9,8.46,1.40,
run_0298,28.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,8.286,1.368,269.08,9.00,27.86,12.454,87.9,8.46,1.32,
run_0299,28.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,8.286,1.368,269.08,9.00,27.86,12.454,87.9,8.46,1.32,
run_0300,28.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.527,1.055,288.83,8.94,27.86,12.454,87.9,8.46,1.72,
run_0301,28.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,5.527,1.055,288.83,8.94,27.86,12.454,87.9,8.46,1.72,
run_0302,28.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.089,1.093,278.70,8.70,27.86,12.454,87.9,8.46,1.58,
run_0303,28.0,120.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,7.102,1.253,278.32,8.87,27.86,12.454,87.9,8.46,1.46,
run_0304,28.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,11.979,2.006,289.67,8.84,27.84,12.444,82.9,8.06,1.80,
run_0305,28.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,13.644,2.023,281.03,8.88,27.84,12.444,82.9,8.06,1.56,
run_0306,28.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,14.636,2.023,269.27,8.81,27.84,12.444,82.9,8.06,1.42,
run_0307,28.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,14.636,2.023,269.27,8.81,27.84,12.444,82.9,8.06,1.42,
run_0308,28.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,11.979,2.006,289.67,8.84,27.84,12.444,82.9,8.06,1.80,
run_0309,28.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,12.481,2.022,288.78,8.91,27.84,12.444,82.9,8.06,1.74,
run_0310,28.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,9.683,1.870,351.83,8.71,27.84,12.444,82.9,8.06,2.12,
run_0311,28.0,120.0,1.8,left,far,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,12.462,2.019,288.15,8.88,27.84,12.444,82.9,8.06,1.74,
run_0312,28.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.487,0.192,65.84,6.04,27.81,12.430,76.7,7.56,,
run_0313,28.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,15.777,2.221,284.04,8.96,27.81,12.430,76.7,7.56,1.60,
run_0314,28.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,17.298,2.221,268.40,8.88,27.81,12.430,76.7,7.56,1.38,
run_0315,28.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,17.298,2.221,268.40,8.88,27.81,12.430,76.7,7.56,1.38,
run_0316,28.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.487,0.192,65.84,6.04,27.81,12.430,76.7,7.56,,
run_0317,28.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.190,311.13,13.30,27.81,12.430,76.7,7.56,,
run_0318,28.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.493,0.191,41.26,5.40,27.81,12.430,76.7,7.56,,
run_0319,28.0,120.0,1.8,left,far,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.191,42.43,6.19,27.81,12.430,76.7,7.56,,
run_0320,35.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.585,0.270,272.91,12.49,34.23,15.301,32.7,3.72,1.70,
run_0321,35.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.587,0.273,310.15,12.62,34.23,15.301,32.7,3.72,1.66,
run_0322,35.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,True,collision,2.588,0.275,258.70,12.65,34.23,15.301,32.7,3.72,1.68,
run_0323,35.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,True,collision,2.588,0.275,258.70,12.65,34.23,15.301,32.7,3.72,1.68,
run_0324,35.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.349,0.258,285.54,12.54,34.23,15.301,32.7,3.72,1.78,
run_0325,35.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.349,0.258,285.54,12.54,34.23,15.301,32.7,3.72,1.78,
run_0326,35.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,2.582,0.275,308.94,12.51,34.23,15.301,32.7,3.72,1.68,
run_0327,35.0,60.0,1.8,left,near,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,2.586,0.270,272.55,12.49,34.23,15.301,32.7,3.72,1.70,
run_0328,35.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.648,0.424,282.55,13.16,34.25,15.309,26.3,3.30,1.68,
run_0329,35.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,True,collision,2.662,0.443,281.59,13.28,34.25,15.309,26.3,3.30,1.66,
run_0330,35.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.706,0.494,242.04,13.36,34.25,15.309,26.3,3.30,1.64,
run_0331,35.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.706,0.494,242.04,13.36,34.25,15.309,26.3,3.30,1.64,
run_0332,35.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.622,0.346,308.78,13.09,34.25,15.309,26.3,3.30,1.82,
run_0333,35.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,True,collision,2.622,0.346,308.78,13.09,34.25,15.309,26.3,3.30,1.82,
run_0334,35.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,True,collision,2.636,0.387,283.87,12.99,34.25,15.309,26.3,3.30,1.72,
run_0335,35.0,60.0,1.8,left,near,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,True,collision,2.648,0.415,282.04,13.18,34.25,15.309,26.3,3.30,1.68,
run_0336,35.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.051,1.422,279.46,14.86,35.35,15.803,19.4,2.86,1.94,
run_0337,35.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,9.077,1.510,282.75,15.01,35.35,15.803,19.4,2.86,1.82,
run_0338,35.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,10.032,1.531,269.28,15.08,35.35,15.803,19.4,2.86,1.72,
run_0339,35.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,10.032,1.531,269.28,15.08,35.35,15.803,19.4,2.86,1.72,
run_0340,35.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.757,1.303,289.30,15.05,35.35,15.803,19.4,2.86,2.12,
run_0341,35.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,6.757,1.303,289.30,15.05,35.35,15.803,19.4,2.86,2.12,
run_0342,35.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.694,1.226,282.00,14.65,35.35,15.803,19.4,2.86,2.08,
run_0343,35.0,60.0,1.8,left,near,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,8.242,1.445,279.12,14.91,35.35,15.803,19.4,2.86,1.92,
run_0344,35.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.556,1.501,280.71,15.09,32.78,14.652,16.3,2.66,1.96,
run_0345,35.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,9.778,1.588,277.76,15.28,32.78,14.652,16.3,2.66,1.82,
run_0346,35.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,10.773,1.596,300.79,15.34,32.78,14.652,16.3,2.66,1.72,
run_0347,35.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,10.773,1.596,300.79,15.34,32.78,14.652,16.3,2.66,1.72,
run_0348,35.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,7.066,1.427,290.65,15.19,32.78,14.652,16.3,2.66,2.20,
run_0349,35.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,7.066,1.427,290.66,15.20,32.78,14.652,16.3,2.66,2.20,
run_0350,35.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,7.003,1.292,283.45,14.88,32.78,14.652,16.3,2.66,2.12,
run_0351,35.0,60.0,1.8,left,near,0.5,3.00,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,8.782,1.528,280.54,15.15,32.78,14.652,16.3,2.66,1.94,
run_0352,35.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.846,1.571,249.09,15.08,29.91,13.371,13.5,2.46,2.02,
run_0353,35.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,10.450,1.668,271.84,15.27,29.91,13.371,13.5,2.46,1.84,
run_0354,35.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,11.676,1.681,304.49,15.29,29.91,13.371,13.5,2.46,1.70,
run_0355,35.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,11.676,1.681,304.49,15.29,29.91,13.371,13.5,2.46,1.70,
run_0356,35.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.144,1.529,247.47,15.24,29.91,13.371,13.5,2.46,2.12,
run_0357,35.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.278,1.544,268.73,15.28,29.91,13.371,13.5,2.46,2.10,
run_0358,35.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,7.245,1.339,284.41,14.91,29.91,13.371,13.5,2.46,2.16,
run_0359,35.0,60.0,1.8,left,near,0.5,3.50,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,9.243,1.610,251.97,15.14,29.91,13.371,13.5,2.46,1.98,
run_0360,35.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.822,0.265,288.76,2.24,34.23,15.301,32.7,3.72,1.84,
run_0361,35.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.827,0.267,287.84,2.24,34.23,15.301,32.7,3.72,1.82,
run_0362,35.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,1.831,0.269,270.90,2.24,34.23,15.301,32.7,3.72,1.94,
run_0363,35.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,1.831,0.269,270.90,2.24,34.23,15.301,32.7,3.72,1.94,
run_0364,35.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.787,0.238,305.18,2.44,34.23,15.301,32.7,3.72,1.56,
run_0365,35.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,1.787,0.238,305.18,2.44,34.23,15.301,32.7,3.72,1.56,
run_0366,35.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,1.818,0.260,289.37,2.23,34.23,15.301,32.7,3.72,1.86,
run_0367,35.0,60.0,1.8,left,far,0.5,1.80,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,1.822,0.265,326.59,2.27,34.23,15.301,32.7,3.72,1.84,
run_0368,35.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.514,0.450,281.58,9.91,34.25,15.309,26.3,3.30,1.70,
run_0369,35.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.728,0.492,293.13,9.98,34.25,15.309,26.3,3.30,1.68,
run_0370,35.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.949,0.533,250.90,10.05,34.25,15.309,26.3,3.30,1.64,
run_0371,35.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,2.949,0.533,250.90,10.05,34.25,15.309,26.3,3.30,1.64,
run_0372,35.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.033,0.323,265.28,10.05,34.25,15.309,26.3,3.30,2.00,
run_0373,35.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,full_stop,2.033,0.323,265.28,10.05,34.25,15.309,26.3,3.30,2.00,
run_0374,35.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.246,0.391,274.07,9.80,34.25,15.309,26.3,3.30,1.76,
run_0375,35.0,60.0,1.8,left,far,0.5,2.20,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,2.570,0.459,297.24,9.91,34.25,15.309,26.3,3.30,1.70,
run_0376,35.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,8.197,1.428,280.36,11.33,35.35,15.803,19.4,2.86,1.96,
run_0377,35.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,proportional_ramp,ClearSunset,,,30.0,,True,False,full_stop,9.248,1.510,283.93,11.45,35.35,15.803,19.4,2.86,1.82,
run_0378,35.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,step_constant,ClearSunset,,,30.0,,True,False,full_stop,10.154,1.531,269.27,11.50,35.35,15.803,19.4,2.86,1.72,
run_0379,35.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,step_constant,ClearSunset,,,30.0,,True,False,full_stop,10.154,1.531,269.27,11.50,35.35,15.803,19.4,2.86,1.72,
run_0380,35.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.314,292.18,14.54,35.35,15.803,19.4,2.86,,
run_0381,35.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,cautious_ramp,ClearSunset,,,30.0,,True,False,slowed_avoided,2.483,0.314,292.18,14.54,35.35,15.803,19.4,2.86,,
run_0382,35.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,2.5,exponential,ClearSunset,,,30.0,,True,False,full_stop,6.418,1.255,290.47,11.24,35.35,15.803,19.4,2.86,2.20,
run_0383,35.0,60.0,1.8,left,far,0.5,2.60,0.0,4.0,5.0,exponential,ClearSunset,,,30.0,,True,False,full_stop,8.464,1.448,279.24,11.37,35.35,15.803,19.4,2.86,1.92,
